user_id,playlist_id,position,artist_name,track_name
34757064,8009453,3,"Modest Mouse","Float On"
34757064,8009453,4,"U2","Where the Streets Have No Name"
34757064,8009453,5,"The Fray","How To Save A Life"
34757064,8009453,6,"Radiohead","Karma Police"
8441603,1648961,1,"KoЯn","Got the Life"
8441603,1648961,2,"Deftones","Passenger"
8441603,1648961,3,"Deftones","Minerva"
8441603,1648961,4,"Incubus","Drive"
8441603,1648961,5,"Rage Against the Machine","Killing in the Name"
8441603,1648961,6,"Foo Fighters","Everlong"
8441603,1648961,7,"Foo Fighters","The Pretender"
8441603,1648961,8,"Los Petersellers","Homenaje a Los Ramones"
4860451,418786,1,"Héroes Del Silencio","Entre Dos Tierras"
4860451,418786,2,"Stone Sour","Bother"
4860451,418786,3,"The Kooks","Naive"
4860451,418786,4,"Tenacious D","Tribute"
4860451,418786,5,"30 Seconds to Mars","The Kill"
4860451,418786,6,"Boysetsfire","My Life in the Knife Trade"
4860451,418786,7,"Counting Crows","Colorblind"
4860451,418786,8,"Kaiser Chiefs","Ruby"
7663822,1069951,1,"Coldplay","Clocks"
7663822,1069951,2,"Radiohead","Karma Police"
7663822,1069951,3,"Radiohead","Paranoid Android"
7663822,1069951,4,"Radiohead","Creep"
7663822,1069951,5,"Radiohead","No Surprises"
7663822,1069951,6,"Coldplay","Shiver (Joe Whiley Lunchtime Social)"
7663822,1069951,7,"Placebo","Every You Every Me"
7663822,1069951,8,"The Smashing Pumpkins","1979"
7663822,1069951,9,"Papa Roach","Between Angels And Insects"
7663822,1069951,10,"Maroon 5","She Will Be Loved"
10360415,2488544,1,"Snow Patrol","Chasing Cars"
10360415,2488544,2,"Keane","Somewhere Only We Know"
10360415,2488544,3,"Keane","Everybody's Changing"
10360415,2488544,4,"Coldplay","Yellow"
10360415,2488544,5,"Coldplay","The Scientist"
10360415,2488544,6,"Coldplay","Clocks"
10360415,2488544,7,"Travis","Side"
10360415,2488544,8,"Travis","Sing"
10360415,2488544,9,"The Fray","How To Save A Life"
10360415,2488544,10,"Plain White T's","Hey There Delilah"
13390684,3693404,1,"Coldplay","The Scientist"
13390684,3693404,2,"Coldplay","Shiver"
13390684,3693404,3,"Coldplay","Yellow"
13390684,3693404,4,"Coldplay","Viva La Vida"
13390684,3693404,5,"Colbie Caillat","Realize"
13390684,3693404,6,"Colbie Caillat","Midnight Bottle"
13390684,3693404,7,"Katy Perry","Hot 'N Cold"
8272069,1461236,1,"Red Hot Chili Peppers","Can't Stop"
8272069,1461236,2,"Red Hot Chili Peppers","Scar Tissue"
8272069,1461236,3,"Red Hot Chili Peppers","By The Way"
8272069,1461236,4,"Red Hot Chili Peppers","The Zephyr Song"
8272069,1461236,5,"Red Hot Chili Peppers","Under the Bridge"
8272069,1461236,6,"Red Hot Chili Peppers","Californication"
8272069,1461236,7,"Led Zeppelin","Kashmir"
8272069,1461236,8,"Led Zeppelin","In My Time Of Dying"
8272069,1461236,9,"Pink Floyd","Time"
8272069,1461236,10,"Led Zeppelin","Stairway To Heaven"
7941419,1243807,1,"Plain White T's","Hey There Delilah"
7941419,1243807,2,"The Red Jumpsuit Apparatus","Your Guardian Angel"
7941419,1243807,3,"Billy Talent","Sympathy"
7941419,1243807,4,"Billy Talent","Red Flag"
7941419,1243807,5,"Green Day","Boulevard Of Broken Dreams"
7941419,1243807,6,"Muse","Starlight"
7941419,1243807,7,"The Cure","Friday I'm In Love"
6883412,773359,1,"Radiohead","Karma Police"
6883412,773359,2,"Radiohead","Paranoid Android"
6883412,773359,3,"Radiohead","Creep"
6883412,773359,4,"Radiohead","No Surprises"
6883412,773359,5,"Johnny Cash","One"
6883412,773359,6,"Billie the Vision & the Dancers","I Miss You"
6883412,773359,7,"Veronica Maggio","Måndagsbarn"
10541187,2579572,1,"Foo Fighters","Everlong"
10541187,2579572,2,"Foo Fighters","The Pretender"
10541187,2579572,3,"The Smashing Pumpkins","1979"
10541187,2579572,4,"3 Doors Down","Its Not Me"
10541187,2579572,5,"Nirvana","In Bloom"
10541187,2579572,6,"Nirvana","Smells Like Teen Spirit"
10541187,2579572,7,"Theory Of A Deadman","Make Up Your Mind"
10541187,2579572,8,"Pearl Jam","Black"
10541187,2579572,9,"Pearl Jam","Jeremy"
10541187,2579572,10,"Pearl Jam","Elderly Woman Behind The Counter in a Small Town"
36001135,8842772,1,"Pepper Rabbit","Older Brother"
36001135,8842772,2,"Iron & Wine","Bird Stealing Bread"
36001135,8842772,3,"Stars","He Dreams He's Awake"
36001135,8842772,4,"MGMT","Kids"
36001135,8842772,5,"MGMT","Time To Pretend"
36001135,8842772,6,"Friends","Friend Crush"
36001135,8842772,7,"Hannah Georgas","Enemies"
22436338,5919863,1,"The Killers","Bones"
22436338,5919863,2,"Kings of Leon","Sex On Fire"
22436338,5919863,3,"We Are Scientists","After Hours"
22436338,5919863,4,"White Lies","To Lose My Life"
22436338,5919863,5,"Editors","Papillon"
22436338,5919863,6,"Franz Ferdinand","Take Me Out"
22436338,5919863,7,"The Killers","This Is Your Life"
13567678,3823472,1,"Daft Punk","One More Time"
13567678,3823472,2,"Coldplay","Fix You"
13567678,3823472,3,"Air","You Make It Easy"
13567678,3823472,4,"Jeff Buckley","Hallelujah"
13567678,3823472,5,"Röyksopp","Only This Moment"
13567678,3823472,6,"Daft Punk","Around the World"
13567678,3823472,7,"Weeping Willows","Blue And Alone"
12453637,3412833,1,"Muse","Starlight"
12453637,3412833,2,"Fobia","Vivo"
12453637,3412833,3,"Pastilla","Colores"
12453637,3412833,4,"Yeah Yeah Yeahs","Maps"
12453637,3412833,5,"Daft Punk","One More Time"
12453637,3412833,6,"Iron Maiden","Run To The Hills"
12453637,3412833,7,"Modest Mouse","Float On"
12453637,3412833,8,"Red Hot Chili Peppers","Tell Me Baby"
12453637,3412833,9,"Muse","Knights of Cydonia"
12453637,3412833,10,"Guns N' Roses","Paradise City"
3010100,499423,1,"Morcheeba","The Sea"
3010100,499423,2,"Portishead","Glory Box"
3010100,499423,3,"Massive Attack","Teardrop"
3010100,499423,4,"Moby","Porcelain"
3010100,499423,5,"Al Martino","Volare (Nel blu di pinto di blu)"
3010100,499423,6,"Ludwig van Beethoven","Allegro con brio"
19835758,5278024,1,"Coldplay","Clocks"
19835758,5278024,2,"Coldplay","The Scientist"
19835758,5278024,3,"The Killers","Somebody Told Me"
19835758,5278024,4,"Black Eyed Peas","Boom Boom Pow"
19835758,5278024,5,"a-ha","Hunting High And Low"
19835758,5278024,6,"E V O L U T I O N","Rebirth"
19835758,5278024,7,"E V O L U T I O N","2Day"
15011620,4160743,1,"The Cure","Boys Don't Cry"
15011620,4160743,2,"Joy Division","Love Will Tear Us Apart"
15011620,4160743,3,"The Stranglers","Golden Brown"
15011620,4160743,4,"Feist","My Moon My Man"
15011620,4160743,5,"Klaxons","Golden Skans"
15011620,4160743,6,"MGMT","Time To Pretend"
15011620,4160743,7,"Patrick Wolf","The Magic Position"
15011620,4160743,8,"The Avett Brothers","Murder in the City"
15011620,4160743,9,"The Avett Brothers","Bella Donna"
15011620,4160743,10,"Fleet Foxes","Mykonos"
29107359,6932951,1,"MGMT","Kids"
29107359,6932951,2,"MGMT","Time To Pretend"
29107359,6932951,3,"Vampire Weekend","A-Punk"
29107359,6932951,4,"Vampire Weekend","Exit Music (for a Film)"
29107359,6932951,5,"Local Natives","Airplanes"
29107359,6932951,6,"Darwin Deez","Radar Detector"
29107359,6932951,7,"The Boxer Rebellion","Flashing Red Light Means Go"
29107359,6932951,8,"Hot Chip","We Have Love"
4640538,4072409,1,"Coldplay","Clocks"
4640538,4072409,2,"Coldplay","Yellow"
4640538,4072409,3,"Coldplay","Don't Panic"
4640538,4072409,4,"Coldplay","Viva La Vida"
4640538,4072409,5,"Hans Zimmer and James Newton Howard","A Dark Knight"
4640538,4072409,6,"Snow Patrol","Chasing Cars"
4640538,4072409,7,"Snow Patrol","Run"
4640538,4072409,8,"Snow Patrol","Chocolate"
4640538,4072409,9,"Snow Patrol","Signal Fire [edit]"
4640538,4072409,10,"Metric","Wet Blanket"
10882411,2754370,1,"Radiohead","Karma Police"
10882411,2754370,2,"Radiohead","Paranoid Android"
10882411,2754370,3,"Radiohead","Creep"
10882411,2754370,4,"Radiohead","No Surprises"
10882411,2754370,5,"Puddle Of Mudd","Blurry"
10882411,2754370,6,"Crossfade","So Far Away"
27796735,6686810,1,"System of a Down","Chop Suey!"
27796735,6686810,2,"System of a Down","Toxicity"
27796735,6686810,3,"System of a Down","ATWA"
27796735,6686810,4,"Paramore","Misery Business"
27796735,6686810,5,"Paramore","The Only Exception"
27796735,6686810,6,"Boys Like Girls","The Great Escape"
21617830,5711253,1,"Coldplay","The Scientist"
21617830,5711253,2,"Coldplay","Trouble"
21617830,5711253,3,"The Killers","Somebody Told Me"
21617830,5711253,4,"The Killers","Mr. Brightside"
21617830,5711253,5,"Calvin Harris","Merrymaking At My Place"
21617830,5711253,6,"Calvin Harris","The Girls"
21617830,5711253,7,"Calvin Harris","I'm Not Alone"
2357493,720129,1,"No Doubt","Don't Speak"
2357493,720129,2,"Muse","Hysteria"
2357493,720129,3,"Snow Patrol","Open Your Eyes"
2357493,720129,4,"The Beatles","Come Together"
2357493,720129,5,"Paul McCartney","Carry That Weight"
2357493,720129,6,"Oasis","Roll With It"
2357493,720129,7,"Oasis","Wonderwall"
13588329,10342033,1,"Foster the People","Call It What You Want"
13588329,10342033,2,"Foo Fighters","Walk"
13588329,10342033,3,"The Black Keys","Lonely Boy"
13588329,10342033,4,"Katy Perry","The One That Got Away"
13588329,10342033,5,"MGMT","Kids"
13588329,10342033,6,"The Naked and Famous","Young Blood"
13588329,10342033,7,"Kings of Leon","Sex On Fire"
13588329,10342033,8,"The Killers","Mr. Brightside"
13588329,10342033,9,"M.I.A.","Bad Girls"
13588329,10342033,10,"Foo Fighters","Everlong"
2606312,246960,1,"Noa","Mishaela"
2606312,246960,2,"Evanescence","My Immortal"
2606312,246960,3,"Muse","Starlight"
2606312,246960,4,"Los Piratas","Te Echaré de Menos"
2606312,246960,5,"Muse","Plug In Baby"
2606312,246960,6,"Muse","Knights of Cydonia"
7823364,1167016,1,"Queens of the Stone Age","No One Knows"
7823364,1167016,2,"Muse","Starlight"
7823364,1167016,3,"Muse","Time Is Running Out"
7823364,1167016,4,"Incubus","Drive"
7823364,1167016,5,"Rage Against the Machine","Killing in the Name"
7823364,1167016,6,"Muse","Stockholm Syndrome"
7823364,1167016,7,"Muse","Bliss"
7823364,1167016,8,"Muse","Plug In Baby"
31111417,7316694,1,"Elbow","Grounds For Divorce"
31111417,7316694,2,"Ellie Goulding","Guns and Horses"
31111417,7316694,3,"Snow Patrol","Open Your Eyes"
31111417,7316694,4,"Ellie Goulding","Under the Sheets"
31111417,7316694,5,"Muse","Starlight"
31111417,7316694,6,"Muse","Supermassive Black Hole"
31111417,7316694,7,"Muse","Time Is Running Out"
9156150,1905102,1,"Wings","Mull Of Kintyre"
9156150,1905102,2,"Eagles","Hotel California"
9156150,1905102,3,"Led Zeppelin","Stairway To Heaven"
9156150,1905102,4,"Queen","Bohemian Rhapsody"
9156150,1905102,5,"The Beach Boys","Good Vibrations"
9156150,1905102,6,"The Beatles","Here Comes the Sun"
14734804,4145965,1,"Interpol","PDA"
14734804,4145965,2,"The Cure","Lullaby"
14734804,4145965,3,"The Cure","Close To Me"
14734804,4145965,4,"Radiohead","Karma Police"
14734804,4145965,5,"Radiohead","No Surprises"
14734804,4145965,6,"Radiohead","Airbag"
14734804,4145965,7,"Radiohead","Creep"
14734804,4145965,8,"Joy Division","She's Lost Control"
14734804,4145965,9,"Joy Division","Love Will Tear Us Apart"
14734804,4145965,10,"Sigur Rós","sigur ros 1"
38000155,10369670,1,"Keane","Everybody's Changing"
38000155,10369670,2,"3 Doors Down","When I'm Gone"
38000155,10369670,3,"3 Doors Down","Here Without You"
38000155,10369670,4,"Santana","Oye Como Va"
38000155,10369670,5,"Coldplay","Yellow"
38000155,10369670,6,"Enrique Iglesias","This Love Is Unbreakable"
38000155,10369670,7,"Led Zeppelin","Stairway To Heaven"
11010792,2819309,1,"MGMT","Time To Pretend"
11010792,2819309,2,"MGMT","Kids"
11010792,2819309,3,"The Libertines","Arbeit Mach Frei"
11010792,2819309,4,"The Cribs","I'm A Realist"
11010792,2819309,5,"Good Shoes","Never Meant to Hurt You"
11010792,2819309,6,"The Maccabees","The Picnic Song"
11010792,2819309,7,"Wolfgang Petry","Ruhrgebiet"
4266665,795815,1,"Queens of the Stone Age","No One Knows"
4266665,795815,2,"Queens of the Stone Age","Go With The Flow"
4266665,795815,3,"Foo Fighters","Best of You"
4266665,795815,4,"Foo Fighters","Big Me"
4266665,795815,5,"Muse","Time Is Running Out"
4266665,795815,6,"Muse","Hysteria"
4266665,795815,7,"Muse","Supermassive Black Hole"
4266665,795815,8,"Muse","Sing For Absolution"
47986030,10311793,1,"AC/DC","Back in Black"
47986030,10311793,2,"AC/DC","Highway to Hell"
47986030,10311793,3,"Pink Floyd","High Hopes"
47986030,10311793,4,"Pink Floyd","Another Brick In The Wall (Part 1) (1994 Digital Remaster)"
47986030,10311793,5,"Goo Goo Dolls","Iris"
47986030,10311793,6,"Guns N' Roses","Knockin' On Heaven's Door"
47986030,10311793,7,"Slayer","South Of Heaven"
47986030,10311793,8,"Metallica","Nothing Else Matters"
47986030,10311793,9,"Metallica","Ride the Lightning"
47986030,10311793,10,"Iron Maiden","Fear Of The Dark (Live Rock In Rio)"
8047800,2181613,1,"Blur","Song 2"
8047800,2181613,2,"Nirvana","Dumb"
8047800,2181613,3,"Evanescence","Bring Me To Life"
8047800,2181613,4,"30 Seconds to Mars","Buddha For Mary"
8047800,2181613,5,"Depeche Mode","World In My Eyes - 7" Version"
8047800,2181613,6,"Kaiser Chiefs","Ruby"
8047800,2181613,7,"Eels","Fresh Feeling"
8047800,2181613,8,"Radiohead","Creep"
8047800,2181613,9,"Eels","Hey Man (Now You're Really Living)"
8047800,2181613,10,"Hole","Celebrity Skin"
19309555,5144903,1,"Radiohead","No Surprises"
19309555,5144903,2,"The Calling","Wherever You Will Go"
19309555,5144903,3,"3 Doors Down","Kryptonite"
19309555,5144903,4,"Phoenix","Lisztomania"
19309555,5144903,5,"Eiffel 65","Blue (Da Ba Dee)"
19309555,5144903,6,"State Of Shock","Best I Ever Had"
19309555,5144903,7,"Nirvana","Come as You Are"
19309555,5144903,8,"Secondhand Serenade","Why"
46091339,10123155,1,"Gin Blossoms","Til I Hear It From You"
46091339,10123155,2,"Snow Patrol","Chasing Cars"
46091339,10123155,3,"Maroon 5","This Love"
46091339,10123155,4,"Amy Winehouse","Rehab"
46091339,10123155,5,"The Calling","Wherever You Will Go"
46091339,10123155,6,"Hootie & The Blowfish","Only Wanna Be With You"
46091339,10123155,7,"Keane","Somewhere Only We Know"
46091339,10123155,8,"The Wallflowers","One Headlight"
46091339,10123155,9,"Plain White T's","Hey There Delilah"
8220637,1413309,1,"Сплин","Выхода нет"
8220637,1413309,2,"Radiohead","Karma Police"
8220637,1413309,3,"Radiohead","Creep"
8220637,1413309,4,"Louis Armstrong","What A Wonderful World"
8220637,1413309,5,"Louis Armstrong","Mack The Knife"
8220637,1413309,6,"Сплин","Романс"
6278718,465874,1,"Avril Lavigne","Girlfriend"
6278718,465874,2,"Linkin Park","In the End"
6278718,465874,3,"Green Day","Boulevard Of Broken Dreams"
6278718,465874,4,"Red Hot Chili Peppers","Dani California"
6278718,465874,5,"Foo Fighters","Everlong"
6278718,465874,6,"Foo Fighters","My Hero"
6278718,465874,7,"30 Seconds to Mars","The Kill"
6278718,465874,8,"Panic! At the Disco","I Write Sins Not Tragedies"
6278718,465874,9,"The All-American Rejects","Move Along"
6278718,465874,10,"AFI","Miss Murder"
12605537,3502458,1,"Radiohead","Knives Out"
12605537,3502458,2,"Radiohead","Creep"
12605537,3502458,3,"Editors","Smokers Outside the Hospital Doors"
12605537,3502458,4,"Beck","Lost Cause"
12605537,3502458,5,"The Fratellis","Chelsea Dagger"
12605537,3502458,6,"Imogen Heap","Hide And Seek"
13336629,3706133,1,"System of a Down","B.Y.O.B."
13336629,3706133,2,"System of a Down","Radio/Video"
13336629,3706133,3,"System of a Down","Violent Pornography (Explicit Album Version)"
13336629,3706133,4,"Oasis","Wonderwall"
13336629,3706133,5,"Godsmack","I Fucking Hate You  Version (Explicit))"
13336629,3706133,6,"Incubus","Love Hurts"
13511653,3743952,1,"The Kooks","Ooh La"
13511653,3743952,2,"Radiohead","Karma Police"
13511653,3743952,3,"The Killers","Mr. Brightside"
13511653,3743952,4,"Radiohead","Paranoid Android"
13511653,3743952,5,"The Killers","Somebody Told Me"
13511653,3743952,6,"Kate Nash","Foundations"
13511653,3743952,7,"MGMT","The Youth"
13511653,3743952,8,"Beirut","Elephant Gun"
12239021,8636180,1,"Keane","Somewhere Only We Know"
12239021,8636180,2,"Kings of Leon","Use Somebody"
12239021,8636180,3,"Coldplay","Trouble"
12239021,8636180,4,"Professor Green","Just Be Good to Green (feat. Lily Allen)"
12239021,8636180,5,"Magnetic Man","I Need Air"
12239021,8636180,6,"Zero 7","In the Waiting Line"
12239021,8636180,7,"Parov Stelar","Catgroove"
27188574,6829955,1,"Lifehouse","Everything"
27188574,6829955,2,"Oasis","Wonderwall"
27188574,6829955,3,"System of a Down","Aerials"
27188574,6829955,4,"The Killers","Bones"
27188574,6829955,5,"The Killers","Read My Mind"
27188574,6829955,6,"The Killers","Somebody Told Me"
27188574,6829955,7,"The Killers","When You Were Young"
16000709,4372438,1,"Kasabian","Club Foot"
16000709,4372438,2,"Oasis","Wonderwall"
16000709,4372438,3,"Placebo","Sleeping With Ghosts"
16000709,4372438,4,"Muse","Time Is Running Out"
16000709,4372438,5,"Lucybell","Tu Sangre"
16000709,4372438,6,"The Script","Breakeven"
16000709,4372438,7,"Rob Pattinson","Never Think"
18239549,4901153,1,"Beyoncé","Single Ladies (Put a Ring on It)"
18239549,4901153,2,"Sunrise Avenue","Fairytale Gone Bad"
18239549,4901153,3,"Rui Da Silva","Touch Me (radio edit)"
18239549,4901153,4,"Kings of Leon","Sex On Fire"
18239549,4901153,5,"Kings of Leon","Use Somebody"
18239549,4901153,6,"Daniel Bovie & Roy Rox","Stop Playing with My Mind (Dub Mix)"
18239549,4901153,7,"MGMT","Kids"
34584203,7907062,1,"Muse","Hysteria"
34584203,7907062,2,"Jimmy Eat World","Hear You Me"
34584203,7907062,3,"The All-American Rejects","Fallin' Apart"
34584203,7907062,4,"Kate Nash","Pumpkin Soup"
34584203,7907062,5,"The Kooks","She Moves In Her Own Way"
34584203,7907062,6,"The Killers","Mr. Brightside"
34584203,7907062,7,"30 Seconds to Mars","Kings and Queens"
34584203,7907062,8,"Kings of Leon","Closer"
34584203,7907062,9,"Placebo","Song To Say Goodbye"
4958104,238797,1,"Damien Rice","9 Crimes"
4958104,238797,2,"Placebo","Every You Every Me"
4958104,238797,3,"Placebo","Song To Say Goodbye"
4958104,238797,4,"Muse","Bliss"
4958104,238797,5,"Muse","Hyper Music"
4958104,238797,6,"Muse","Plug In Baby"
4958104,238797,7,"Muse","Citizen Erased"
5380200,1499316,1,"John Lee Hooker","Maudie"
5380200,1499316,2,"Amy Winehouse","Monkey Man"
5380200,1499316,3,"Coldplay","Clocks"
5380200,1499316,4,"Coldplay","Viva La Vida"
5380200,1499316,5,"Coldplay","Lost?"
5380200,1499316,6,"Chet Baker","You Go to My Head"
9094910,1878640,1,"Alanis Morissette","Ironic"
9094910,1878640,2,"Radiohead","Fake Plastic Trees"
9094910,1878640,3,"Nirvana","Smells Like Teen Spirit"
9094910,1878640,4,"The Beatles","Across the Universe"
9094910,1878640,5,"Arctic Monkeys","Mardy Bum"
9094910,1878640,6,"Kunek","Coma"
9094910,1878640,7,"Deep Purple","Soldier Of Fortune"
9094910,1878640,8,"Red Hot Chili Peppers","Otherside"
9094910,1878640,9,"Beck","Loser"
9094910,1878640,10,"The Beatles","And I Love Her"
3380382,1334366,1,"Pink Floyd","Comfortably Numb"
3380382,1334366,2,"Metallica","Nothing Else Matters"
3380382,1334366,3,"Pink Floyd","Wish You Were Here"
3380382,1334366,4,"Scorpions","Wind Of Change"
3380382,1334366,5,"Pink Floyd","Us and Them"
3380382,1334366,6,"Caution Cat","Who Are You?"
3380382,1334366,7,"Roger Waters","Amused To Death"
10742490,2695790,1,"The Ting Tings","That's Not My Name"
10742490,2695790,2,"Plump DJs","Scram"
10742490,2695790,3,"Amy Winehouse","Rehab"
10742490,2695790,4,"Muse","Time Is Running Out"
10742490,2695790,5,"Duffy","Mercy"
10742490,2695790,6,"The Fratellis","For The Girl"
10747701,2689795,1,"Coldplay","Violet Hill"
10747701,2689795,2,"Coldplay","Viva La Vida"
10747701,2689795,3,"Coldplay","Lost?"
10747701,2689795,4,"Coldplay","Fix You"
10747701,2689795,5,"Coldplay","Clocks"
10747701,2689795,6,"Pink Floyd","Wish You Were Here"
10747701,2689795,7,"Globus","Preliator"
20673546,8557447,1,"Skillet","Collide"
20673546,8557447,2,"Skillet","Whispers In The Dark"
20673546,8557447,3,"Nirvana","Smells Like Teen Spirit"
20673546,8557447,4,"Red Hot Chili Peppers","Scar Tissue"
20673546,8557447,5,"The Subways","Rock & Roll Queen"
20673546,8557447,6,"Muse","Resistance"
20673546,8557447,7,"Coldplay","Clocks"
19452257,5222763,1,"Caesars","Jerk It Out (Original Mix)"
19452257,5222763,2,"Rise Against","Prayer of the Refugee"
19452257,5222763,3,"Radiohead","Karma Police"
19452257,5222763,4,"Muff Potter","Wenn dann das hier"
19452257,5222763,5,"Jimmy Eat World","23"
19452257,5222763,6,"Kings of Leon","Sex On Fire"
19452257,5222763,7,"Fall Out Boy","The Pros and Cons of Breathing"
24269991,6073697,1,"MGMT","Electric Feel"
24269991,6073697,2,"Spinnerette","Baptized By Fire"
24269991,6073697,3,"The Hush Sound","Wine Red (Tommie Sunshine's Brooklyn Fire Retouch)"
24269991,6073697,4,"MGMT","Kids"
24269991,6073697,5,"Morningwood","Take Off Your Clothes"
24269991,6073697,6,"I Monster","Who Is She?"
24269991,6073697,7,"MGMT","Time To Pretend"
24269991,6073697,8,"Muse","Undisclosed Desires"
10362189,2489367,1,"The Killers","When You Were Young"
10362189,2489367,2,"The Killers","Read My Mind"
10362189,2489367,3,"The Killers","Smile Like You Mean It"
10362189,2489367,4,"The Killers","Somebody Told Me"
10362189,2489367,5,"Akcent","Kylie (Black Sea Remix)"
10362189,2489367,6,"Rihanna","Don't Stop the Music"
29407967,6996390,1,"Metallica","Nothing Else Matters"
29407967,6996390,2,"Pantera","Walk"
29407967,6996390,3,"Pantera","I'm Broken"
29407967,6996390,4,"Nirvana","Rape Me"
29407967,6996390,5,"Guns N' Roses","Sweet Child O' Mine"
29407967,6996390,6,"Aerosmith","Livin' on the Edge"
29407967,6996390,7,"Metallica","Enter Sandman"
29407967,6996390,8,"Blind Melon","No Rain"
29407967,6996390,9,"Blind Melon","I Wonder"
29407967,6996390,10,"Helloween","Are You Metal?"
39337708,8581169,1,"Guns N' Roses","Paradise City"
39337708,8581169,2,"Guns N' Roses","November Rain"
39337708,8581169,3,"Gorillaz","Clint Eastwood"
39337708,8581169,4,"Queen","Bohemian Rhapsody"
39337708,8581169,5,"Pink Floyd","Money"
39337708,8581169,6,"Pink Floyd","Hey You"
39337708,8581169,7,"Rihanna","Umbrella"
39337708,8581169,8,"Nickelback","Gotta Be Somebody"
27639601,10214136,1,"Radiohead","Fake Plastic Trees"
27639601,10214136,2,"Radiohead","No Surprises"
27639601,10214136,3,"Radiohead","Karma Police"
27639601,10214136,4,"Radiohead","Creep"
27639601,10214136,5,"The Verve","Bitter Sweet Symphony"
27639601,10214136,6,"Stereophonics","Maybe Tomorrow"
27639601,10214136,7,"Stereophonics","Dakota"
27639601,10214136,8,"Stereophonics","Have A Nice Day"
27639601,10214136,9,"Stereophonics","It Means Nothing"
29325680,6976647,1,"Linkin Park","Numb"
29325680,6976647,2,"Linkin Park","Crawling"
29325680,6976647,3,"Linkin Park","In the End"
29325680,6976647,4,"Linkin Park","What I've Done"
29325680,6976647,5,"Linkin Park","Breaking the Habit"
29325680,6976647,6,"The All-American Rejects","Move Along"
29325680,6976647,7,"Muse","Starlight"
29325680,6976647,8,"Muse","Supermassive Black Hole"
8727766,2137152,1,"Amy Winehouse","Rehab"
8727766,2137152,2,"Muse","Map Of The Problematique"
8727766,2137152,3,"Expatriate","Times Like These"
8727766,2137152,4,"Snow Patrol","Chasing Cars"
8727766,2137152,5,"The Killers","When You Were Young"
8727766,2137152,6,"Pearl Jam","Alive"
8727766,2137152,7,"Demons & Wizards","Fiddler on the Green"
19292497,5140501,1,"Radiohead","Karma Police"
19292497,5140501,2,"Muse","Plug In Baby"
19292497,5140501,3,"Muse","Starlight"
19292497,5140501,4,"Tool","The Pot"
19292497,5140501,5,"Manu Chao","Welcome to Tijuana"
19292497,5140501,6,"Franz Ferdinand","Take Me Out"
9125970,1890822,1,"Massive Attack","Teardrop"
9125970,1890822,2,"Massive Attack","Angel"
9125970,1890822,3,"Massive Attack","Inertia Creeps"
9125970,1890822,4,"Massive Attack","Risingson"
9125970,1890822,5,"Red Hot Chili Peppers","Under the Bridge"
9125970,1890822,6,"Black Sabbath","Paranoid"
9125970,1890822,7,"Black Sabbath","Spiral Architect"
24722159,6201266,1,"30 Seconds to Mars","Kings and Queens"
24722159,6201266,2,"30 Seconds to Mars","This Is War"
24722159,6201266,3,"30 Seconds to Mars","The Kill"
24722159,6201266,4,"30 Seconds to Mars","From Yesterday"
24722159,6201266,5,"Breaking Benjamin","You"
24722159,6201266,6,"Papa Roach","Getting Away With Murder"
24722159,6201266,7,"Evanescence","Bring Me To Life"
24722159,6201266,8,"Evanescence","Call Me When You're Sober"
24722159,6201266,9,"Evanescence","Lithium"
41557326,8877140,1,"Kasabian","Underdog"
41557326,8877140,2,"Franz Ferdinand","Take Me Out"
41557326,8877140,3,"Franz Ferdinand","Walk Away"
41557326,8877140,4,"Franz Ferdinand","Ulysses"
41557326,8877140,5,"Klaxons","Golden Skans"
41557326,8877140,6,"Klaxons","Echoes"
41557326,8877140,7,"Coldplay","Don't Panic"
41557326,8877140,8,"MGMT","Electric Feel"
41557326,8877124,1,"Fever Ray","When I Grow Up"
41557326,8877124,2,"Röyksopp","What Else Is There?"
41557326,8877124,3,"Airlock","Suffocated"
41557326,8877124,4,"Massive Attack","Teardrop"
41557326,8877124,5,"Massive Attack","Angel"
41557326,8877124,6,"Fever Ray","Keep The Streets Empty For Me"
12822650,4706728,1,"Franz Ferdinand","Take Me Out"
12822650,4706728,2,"Janis Joplin","Summertime"
12822650,4706728,3,"Ryan Adams","Desire"
12822650,4706728,4,"Kid Loco","10-15"
12822650,4706728,5,"Sia","Breathe Me"
12822650,4706728,6,"Zero 7","In the Waiting Line"
14548925,5233730,1,"311","Reggae Got Soul"
14548925,5233730,2,"José González","Teardrop (live)"
14548925,5233730,3,"Lamb","Gabriel"
14548925,5233730,4,"Sum 41","In Too Deep"
14548925,5233730,5,"MGMT","Kids"
14548925,5233730,6,"John Mayer","Gravity"
14548925,5233730,7,"Joy Division","Love Will Tear Us Apart"
4881856,3287397,1,"Muse","Starlight"
4881856,3287397,2,"Muse","Space Dementia"
4881856,3287397,3,"Muse","Knights of Cydonia"
4881856,3287397,4,"The Smashing Pumpkins","Porcelina of the Vast Oceans"
4881856,3287397,5,"Radiohead","Everything in Its Right Place"
4881856,3287397,6,"Anathema","Release"
4881856,3287397,7,"The Smashing Pumpkins","Heavy Metal Machine"
4881856,3287397,8,"Interpol","Obstacle 1"
8213812,1409324,1,"Nightwish","Wish I Had An Angel"
8213812,1409324,2,"Nightwish","Over The Hills And Far Away"
